Schedule name,Environment name,Schedule run date,Animal ID,End Summary - Condition (1),End Summary - Trials Completed (1),End Summary - No Correction Trials (1),End Summary - % Correct (1),End Summary - Left ITI Touches (1),End Summary - Right ITI Touches (1),10 Trial Block - Trials (1),10 Trial Block - Trials (2),10 Trial Block - Trials (3),10 Trial Block - Correct Trial (1),10 Trial Block - Correct Trial (2),10 Trial Block - Correct Trial (3),10 Trial Block - Correct Percent (1),10 Trial Block - Correct Percent (2),10 Trial Block - Correct Percent (3),10 Trial Block - Trials Count (1),10 Trial Block - Trials Count (2),10 Trial Block - Trials Count (3),10 Trial Block - Block Percent Correct (1),10 Trial Block - Block Percent Correct (2),10 Trial Block - Block Percent Correct (3),10 Trial Block - Correction Trials (1),10 Trial Block - Correction Trials (2),10 Trial Block - Correction Trials (3),Correct touch latency (1),Correct touch latency (2),Correct touch latency (3),Correct touch latency (4),Correct touch latency (5),Correct touch latency (6),Correct touch latency (7),Correct touch latency (8),Correct touch latency (9),Correct touch latency (10),Correct touch latency (11),Correct touch latency (12),Correct touch latency (13),Correct touch latency (14),Correct touch latency (15),Correct touch latency (16),Correct touch latency (17),Correct touch latency (18),Correct touch latency (19),Correct touch latency (20),Correct touch latency (21),Correct touch latency (22),Correct touch latency (23),Correct touch latency (24),Correct touch latency (25),Correct touch latency (26),Correct touch latency (27),Correct touch latency (28),Incorrect Touch Latency (1),Incorrect Touch Latency (2),Incorrect Touch Latency (3),Incorrect Touch Latency (4),Incorrect Touch Latency (5),Incorrect Touch Latency (6),Incorrect Touch Latency (7),Incorrect Touch Latency (8),Incorrect Touch Latency (9),Incorrect Touch Latency (10),Incorrect Touch Latency (11),Incorrect Touch Latency (12),Incorrect Touch Latency (13),Incorrect Touch Latency (14),Incorrect Touch Latency (15),Incorrect Touch Latency (16),Incorrect Touch Latency (17),Incorrect Touch Latency (18),Incorrect Touch Latency (19),Incorrect Touch Latency (20),Incorrect Touch Latency (21),Incorrect Touch Latency (22),Incorrect Touch Latency (23),Incorrect Touch Latency (24),Incorrect Touch Latency (25),Incorrect Touch Latency (26),Incorrect Touch Latency (27),Incorrect Touch Latency (28),Incorrect Touch Latency (29),Incorrect Touch Latency (30),Incorrect Touch Latency (31),Incorrect Touch Latency (32),Incorrect Touch Latency (33),Incorrect Touch Latency (34),Incorrect Touch Latency (35),Incorrect Touch Latency (36),Incorrect Touch Latency (37),Incorrect Touch Latency (38),Incorrect Touch Latency (39),Correct Left touch latency (1),Correct Left touch latency (2),Correct Left touch latency (3),Correct Left touch latency (4),Correct Left touch latency (5),Correct Left touch latency (6),Correct Left touch latency (7),Correct Left touch latency (8),Correct Left touch latency (9),Correct Left touch latency (10),Correct Left touch latency (11),Correct Left touch latency (12),Correct Left touch latency (13),Correct Right touch latency (1),Correct Right touch latency (2),Correct Right touch latency (3),Correct Right touch latency (4),Correct Right touch latency (5),Correct Right touch latency (6),Correct Right touch latency (7),Correct Right touch latency (8),Correct Right touch latency (9),Correct Right touch latency (10),Correct Right touch latency (11),Correct Right touch latency (12),Correct Right touch latency (13),Correct Right touch latency (14),Correct Right touch latency (15),Correct Reward Collection (1),Correct Reward Collection (2),Correct Reward Collection (3),Correct Reward Collection (4),Correct Reward Collection (5),Correct Reward Collection (6),Correct Reward Collection (7),Correct Reward Collection (8),Correct Reward Collection (9),Correct Reward Collection (10),Correct Reward Collection (11),Correct Reward Collection (12),Correct Reward Collection (13),Correct Reward Collection (14),Correct Reward Collection (15),Correct Reward Collection (16),Correct Reward Collection (17),Correct Reward Collection (18),Correct Reward Collection (19),Correct Reward Collection (20),Correct Reward Collection (21),Correct Reward Collection (22),Correct Reward Collection (23),Correct Reward Collection (24),Correct Reward Collection (25),Correct Reward Collection (26),Correct Reward Collection (27),Correct Reward Collection (28),1 Trial analysis - Condition (1),1 Trial analysis - Condition (2),1 Trial analysis - Condition (3),1 Trial analysis - Condition (4),1 Trial analysis - Condition (5),1 Trial analysis - Condition (6),1 Trial analysis - Condition (7),1 Trial analysis - Condition (8),1 Trial analysis - Condition (9),1 Trial analysis - Condition (10),1 Trial analysis - Condition (11),1 Trial analysis - Condition (12),1 Trial analysis - Condition (13),1 Trial analysis - Condition (14),1 Trial analysis - Condition (15),1 Trial analysis - Condition (16),1 Trial analysis - Condition (17),1 Trial analysis - Condition (18),1 Trial analysis - Condition (19),1 Trial analysis - Condition (20),1 Trial analysis - Condition (21),1 Trial analysis - Condition (22),1 Trial analysis - Condition (23),1 Trial analysis - Condition (24),1 Trial analysis - Condition (25),1 Trial analysis - Condition (26),1 Trial analysis - Condition (27),1 Trial analysis - Condition (28),1 Trial analysis - Condition (29),1 Trial analysis - Condition (30),1 Trial analysis - No. Correct (1),1 Trial analysis - No. Correct (2),1 Trial analysis - No. Correct (3),1 Trial analysis - No. Correct (4),1 Trial analysis - No. Correct (5),1 Trial analysis - No. Correct (6),1 Trial analysis - No. Correct (7),1 Trial analysis - No. Correct (8),1 Trial analysis - No. Correct (9),1 Trial analysis - No. Correct (10),1 Trial analysis - No. Correct (11),1 Trial analysis - No. Correct (12),1 Trial analysis - No. Correct (13),1 Trial analysis - No. Correct (14),1 Trial analysis - No. Correct (15),1 Trial analysis - No. Correct (16),1 Trial analysis - No. Correct (17),1 Trial analysis - No. Correct (18),1 Trial analysis - No. Correct (19),1 Trial analysis - No. Correct (20),1 Trial analysis - No. Correct (21),1 Trial analysis - No. Correct (22),1 Trial analysis - No. Correct (23),1 Trial analysis - No. Correct (24),1 Trial analysis - No. Correct (25),1 Trial analysis - No. Correct (26),1 Trial analysis - No. Correct (27),1 Trial analysis - No. Correct (28),1 Trial analysis - No. Correct (29),1 Trial analysis - No. Correct (30),1 Trial analysis - Percentage Correct (1),1 Trial analysis - Percentage Correct (2),1 Trial analysis - Percentage Correct (3),1 Trial analysis - Percentage Correct (4),1 Trial analysis - Percentage Correct (5),1 Trial analysis - Percentage Correct (6),1 Trial analysis - Percentage Correct (7),1 Trial analysis - Percentage Correct (8),1 Trial analysis - Percentage Correct (9),1 Trial analysis - Percentage Correct (10),1 Trial analysis - Percentage Correct (11),1 Trial analysis - Percentage Correct (12),1 Trial analysis - Percentage Correct (13),1 Trial analysis - Percentage Correct (14),1 Trial analysis - Percentage Correct (15),1 Trial analysis - Percentage Correct (16),1 Trial analysis - Percentage Correct (17),1 Trial analysis - Percentage Correct (18),1 Trial analysis - Percentage Correct (19),1 Trial analysis - Percentage Correct (20),1 Trial analysis - Percentage Correct (21),1 Trial analysis - Percentage Correct (22),1 Trial analysis - Percentage Correct (23),1 Trial analysis - Percentage Correct (24),1 Trial analysis - Percentage Correct (25),1 Trial analysis - Percentage Correct (26),1 Trial analysis - Percentage Correct (27),1 Trial analysis - Percentage Correct (28),1 Trial analysis - Percentage Correct (29),1 Trial analysis - Percentage Correct (30),Correct touch latency mean,Incorrect Touch Latency mean,Correct Left touch latency mean,Correct Right touch latency mean,Correct Reward Collection mean,Day,Sex,Genotype
A_Mouse Pairwise Discrimination Copy,Chamber 7 [Env. 23],2025-10-17 13:23:00,25,1089.885,30,10,53.333,51,61,488.673,791.029,1089.884,5.0,6.0,5.0,50.0,55.0,53.333,10.0,10.0,10.0,50.0,60.0,50.0,10.0,0.0,0.0,5.044,2.48,2.032,3.911,1.474,3.239,1.72,2.637,2.644,2.049,1.277,1.806,6.163,4.811,3.488,3.109,,,,,,,,,,,,,2.303,2.431,1.208,3.27,1.397,1.336,1.311,1.626,3.157,1.046,3.89,1.176,1.596,1.225,,,,,,,,,,,,,,,,,,,,,,,,,,2.032,1.474,2.637,2.644,2.049,1.277,32.165,6.163,4.811,3.488,60.485,,,5.044,2.48,3.911,3.239,1.72,1.806,122.826,3.109,,,,,,,,0.789,0.813,0.933,0.891,0.911,0.89,1.03,0.781,0.932,0.996,0.726,1.144,0.855,0.856,0.889,0.81,,,,,,,,,,,,,48.044,126.005,158.0,188.712,218.884,256.448,354.083,431.676,460.415,488.673,525.02,569.189,598.689,624.801,651.878,678.303,703.867,732.029,764.547,791.029,816.951,845.23,876.344,906.142,932.999,966.673,997.3,1025.703,1057.656,1089.884,1,1,0,0,0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,100,100,0,0,0,100,0.0,100.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,2.993,1.927,10.839,18.017,0.89,3,F,+
A_Mouse Pairwise Discrimination Copy,Chamber 7 [Env. 23],2025-10-18 15:46:00,25,1199.717,30,12,50.0,102,85,547.416,936.408,1199.705,3.0,4.0,8.0,30.0,35.0,50.0,10.0,10.0,10.0,30.0,40.0,80.0,12.0,0.0,0.0,15.526,2.528,2.305,2.454,1.358,1.988,2.943,0.974,1.922,3.023,2.914,1.32,1.464,1.153,2.596,1.324,,,,,,,,,,,,,1.256,1.24,2.699,1.942,2.806,1.227,1.921,2.631,5.89,1.261,1.163,1.282,1.046,1.201,1.27,1.152,,,,,,,,,,,,,,,,,,,,,,,,32.884,31.016,2.528,2.305,30.285,1.358,32.174,2.943,1.922,3.023,1.464,2.596,1.324,50.31,15.526,2.454,34.282,30.2,1.988,0.974,2.914,1.32,1.153,,,,,,0.837,0.814,0.804,0.707,0.78,0.999,0.864,0.906,0.811,0.802,0.922,0.795,0.8,0.809,0.994,0.821,,,,,,,,,,,,,34.893,81.955,111.61,168.625,406.109,433.394,460.136,491.98,519.756,547.416,580.367,611.477,705.971,735.573,778.951,804.528,835.345,864.494,907.968,936.408,961.563,993.128,1024.138,1048.425,1071.571,1095.597,1118.444,1142.982,1174.5,1199.705,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,0,0,100,0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,2.862,1.874,11.217,14.112,0.842,4,F,+
A_Mouse Pairwise Punish Incorrect Training v3,Chamber 1 [Env. 17],2025-10-16 17:44:00,62,845.319,30,0,80.0,147,187,313.552,579.898,845.307,8.0,8.0,8.0,80.0,80.0,80.0,10.0,10.0,10.0,80.0,80.0,80.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.398,57.505,83.429,138.555,164.784,205.777,231.348,257.857,283.993,313.552,335.766,358.378,381.606,404.557,436.612,466.488,493.82,525.237,550.68,579.898,610.736,634.836,659.73,686.603,713.09,740.122,764.07,787.993,820.415,845.307,1,1,1,0,1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,100,100,100,0,100,100,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,1,F,+/-
A_Mouse Pairwise Discrimination Copy,Chamber 1 [Env. 17],2025-10-17 14:00:00,62,1015.499,30,10,56.667,37,97,348.895,644.911,1015.498,6.0,5.0,6.0,60.0,55.0,56.666,10.0,10.0,10.0,60.0,50.0,60.0,10.0,0.0,0.0,1.886,1.044,1.113,2.25,0.993,10.233,1.01,0.973,1.095,1.163,1.088,1.185,1.458,0.928,1.3,1.189,1.356,,,,,,,,,,,,0.851,0.762,1.378,22.094,0.894,0.894,1.127,1.272,0.927,1.112,0.939,1.04,1.726,,,,,,,,,,,,,,,,,,,,,,,,,,,1.886,1.044,1.113,1.095,1.163,1.088,32.171,1.185,1.458,0.928,1.3,1.356,,2.25,0.993,10.233,79.351,1.01,0.973,51.253,1.189,,,,,,,,1.803,1.095,0.978,1.536,0.893,1.158,0.978,1.197,0.91,0.718,0.947,1.028,0.939,0.78,1.096,1.064,0.848,,,,,,,,,,,,31.658,70.743,99.877,123.394,149.373,179.502,205.349,243.041,269.46,348.895,371.609,401.684,429.278,458.985,487.492,531.931,563.592,590.76,613.841,644.911,673.579,763.225,812.699,841.805,865.68,895.719,934.135,963.049,987.672,1015.498,1,0,1,1,1,1,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,100,0,100,100,100,100,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,100.0,100.0,1.78,2.694,3.816,18.407,1.057,2,F,+/-
A_Mouse Pairwise Discrimination Copy,Chamber 1 [Env. 17],2025-10-18 16:20:00,62,841.205,30,10,63.333,40,105,266.51,546.531,841.204,8.0,7.0,4.0,80.0,75.0,63.333,10.0,10.0,10.0,80.0,70.0,40.0,10.0,0.0,0.0,0.804,1.073,1.173,1.87,0.87,1.609,2.083,0.885,1.683,2.05,1.303,1.43,0.861,2.354,3.154,1.028,1.212,1.343,1.002,,,,,,,,,,1.687,0.775,1.01,1.676,1.074,1.356,1.149,1.093,1.314,1.259,0.976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.804,1.073,1.173,0.885,1.303,1.43,0.861,2.354,31.163,1.028,1.212,1.343,1.002,1.87,0.87,1.609,2.083,1.683,2.05,143.917,3.154,29.318,,,,,,,0.727,0.712,0.668,0.842,1.369,0.747,0.976,0.645,0.848,1.016,0.757,0.714,0.682,0.73,2.934,0.697,0.777,0.681,0.716,,,,,,,,,,27.166,55.023,80.249,108.013,130.552,158.085,187.108,215.164,238.814,266.51,292.237,320.379,351.276,380.303,404.253,433.178,462.667,492.708,519.222,546.531,574.608,609.517,638.866,668.511,695.685,721.56,752.918,781.652,805.04,841.204,1,1,1,1,1,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,100,100,100,100,100,100,0.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,0.0,1.462,1.215,3.51,20.728,0.907,3,F,+/-
A_Mouse Pairwise Punish Incorrect Training v3,Chamber 6 [Env. 22],2025-10-12 15:30:00,72,773.871,30,0,100.0,27,18,261.36,515.174,773.859,10.0,10.0,10.0,100.0,100.0,100.0,10.0,10.0,10.0,100.0,100.0,100.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.993,55.767,80.651,108.213,132.193,157.593,188.119,212.892,236.596,261.36,286.29,309.668,336.188,362.112,385.996,410.403,437.303,464.708,490.263,515.174,538.888,563.978,588.488,612.985,646.491,672.549,700.46,723.876,751.229,773.859,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,1,M,+/+
A_Mouse Pairwise Discrimination Copy,Chamber 6 [Env. 22],2025-10-14 14:17:00,72,866.281,30,11,76.667,10,11,251.53,520.345,866.269,10.0,7.0,6.0,100.0,85.0,76.666,10.0,10.0,10.0,100.0,70.0,60.0,10.0,0.0,1.0,4.302,0.744,1.112,1.298,1.511,3.989,1.919,1.246,1.321,1.978,1.09,1.116,2.157,1.441,0.959,1.321,1.265,1.257,2.252,1.246,1.921,1.46,1.552,3.012,,,,,1.461,2.053,2.524,1.254,1.118,1.049,3.575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.302,0.744,1.511,1.919,1.246,1.116,0.959,1.265,28.07,1.246,1.921,1.46,1.552,1.112,1.298,3.989,1.321,1.978,1.09,2.157,1.441,1.321,1.257,2.252,33.19,33.057,3.012,,0.978,0.914,0.851,0.89,0.811,0.94,0.761,0.862,1.837,0.715,0.881,1.9,0.766,0.923,0.799,1.768,1.04,1.858,0.714,0.945,0.832,0.939,0.805,0.844,,,,,30.126,52.848,76.574,100.215,122.662,149.565,173.718,201.475,227.366,251.53,277.214,306.645,333.57,358.329,382.663,411.146,439.021,463.375,494.11,520.345,548.32,577.687,609.829,636.866,666.329,696.858,783.863,812.661,840.108,866.269,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100,100,100,100,100,100,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,1.728,1.862,3.639,6.32,1.024,2,M,+/+
A_Mouse Pairwise Discrimination Copy,Chamber 6 [Env. 22],2025-10-15 13:59:00,72,818.217,30,10,76.667,33,54,296.688,564.428,818.216,7.0,8.0,8.0,70.0,75.0,76.666,10.0,10.0,10.0,70.0,80.0,80.0,10.0,0.0,0.0,2.905,1.354,2.349,1.29,1.292,1.968,1.237,1.587,1.431,1.258,1.632,3.121,1.706,1.64,1.393,2.907,1.421,1.756,1.724,1.332,2.152,1.251,1.2,,,,,,1.564,1.374,3.106,1.66,2.698,1.313,1.506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.905,1.29,1.292,35.169,1.587,1.431,3.121,1.706,1.724,1.332,1.251,,,1.354,2.349,1.968,1.237,58.175,1.258,1.632,1.64,1.393,2.907,1.421,1.756,2.152,1.2,,1.048,0.896,2.603,0.939,0.878,0.822,0.923,0.899,0.903,1.718,0.893,1.006,0.845,0.698,1.263,0.831,0.813,0.689,0.941,0.897,0.779,0.898,0.825,,,,,,34.715,64.452,92.247,116.456,144.776,176.427,205.332,234.161,263.235,296.688,325.409,352.156,381.52,409.549,432.55,468.503,493.293,516.827,541.337,564.428,589.585,612.97,636.826,661.595,689.262,711.577,740.871,764.481,792.518,818.216,1,1,1,1,0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,100,100,100,100,0,100,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,0.0,100.0,1.735,1.889,4.801,5.746,1.0,3,M,+/+
A_Mouse Pairwise Discrimination Copy -Reversal,Chamber 6 [Env. 22],2025-10-16 16:25:00,72,284.34,6,13,0.0,4,8,,,,,,,,,,,,,,,,,,,1.422,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.634,1.359,0.958,1.078,1.531,3.823,2.682,0.925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.663,34.008,,,,,,,,,,,,1.422,,,,,,,,,,,,,,,0.812,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.262,63.813,93.354,152.526,182.947,211.807,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.422,1.749,31.836,1.422,0.812,4,M,+/+
A_Mouse Pairwise Discrimination Copy -Reversal,Chamber 6 [Env. 22],2025-10-16 16:31:00,72,1620.0,20,36,20.0,94,80,486.589,1145.166,,3.0,1.0,,30.0,20.0,,10.0,10.0,,30.0,10.0,,16.0,9.0,,1.985,1.445,1.043,0.798,1.2,0.798,0.927,,,,,,,,,,,,,,,,,,,,,,1.163,1.792,0.833,1.41,1.391,1.077,0.88,1.511,0.967,1.126,1.18,1.446,1.189,2.357,1.631,1.485,0.91,1.193,1.265,1.738,0.709,1.084,1.196,1.164,1.368,3.355,0.831,1.183,1.333,0.853,0.856,1.346,0.792,1.394,1.547,11.957,1.326,1.203,1.127,1.985,57.656,1.043,0.798,1.2,0.798,0.927,,,,,,,34.104,1.445,28.514,33.16,33.715,,,,,,,,,,,9.872,1.061,1.556,0.934,1.098,1.29,1.177,,,,,,,,,,,,,,,,,,,,,,39.435,71.759,101.512,128.601,155.613,183.424,212.278,422.087,454.65,486.589,513.547,541.494,874.432,909.087,936.036,968.486,1024.285,1080.195,1115.148,1145.166,,,,,,,,,,,1,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,100,0,0,100,0,0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1.171,1.568,9.201,26.188,2.427,5,M,+/+
A_Mouse Pairwise Discrimination Copy -Reversal,Chamber 6 [Env. 22],2025-10-17 12:43:00,72,1620.0,12,35,0.0,56,97,1211.718,,,0.0,,,0.0,,,10.0,,,0.0,,,24.0,,,1.468,1.018,3.049,,,,,,,,,,,,,,,,,,,,,,,,,,3.984,1.867,1.901,2.839,1.368,31.505,5.035,2.104,1.395,1.637,1.158,1.954,1.914,1.064,1.253,1.87,1.756,1.031,1.486,0.854,1.456,1.152,0.929,1.953,1.074,1.396,3.946,1.247,1.34,2.849,0.912,2.683,1.127,2.137,,,,,,1.468,40.136,1.018,,,,,,,,,,,34.048,202.262,3.049,,,,,,,,,,,,,0.923,1.441,0.812,,,,,,,,,,,,,,,,,,,,,,,,,,34.317,65.001,98.639,719.856,921.133,963.003,1101.047,1129.143,1156.342,1211.718,1239.055,1266.919,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,1.845,2.711,14.207,79.786,1.059,6,M,+/+
A_Mouse Pairwise Discrimination Copy -Reversal,Chamber 6 [Env. 22],2025-10-18 14:59:00,72,840.903,16,15,25.0,12,21,495.516,,,2.0,,,20.0,,,10.0,,,20.0,,,13.0,,,1.2,2.147,1.472,3.973,3.251,0.874,0.836,,,,,,,,,,,,,,,,,,,,,,2.28,3.471,1.347,1.016,1.584,1.041,3.565,1.314,2.54,1.274,1.725,1.89,2.051,1.752,1.016,,,,,,,,,,,,,,,,,,,,,,,,,126.956,1.472,35.665,33.526,0.874,0.836,,,,,,,,1.2,2.147,32.358,36.133,3.973,3.251,35.272,,,,,,,,,0.993,0.959,0.864,0.78,1.021,26.368,0.876,,,,,,,,,,,,,,,,,,,,,,35.562,112.008,159.082,189.992,224.917,252.904,368.566,403.027,439.363,495.516,520.564,552.162,585.812,626.564,739.316,768.815,,,,,,,,,,,,,,,1,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,100,0,100,0,0,0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,,,,,,,,,,,,,,,1.965,1.858,33.222,16.333,4.552,7,M,+/+
A_Mouse Pairwise Discrimination Copy -Reversal,Chamber 6 [Env. 22],2025-10-18 15:15:00,72,1122.268,30,14,40.0,31,56,342.701,672.015,1122.267,4.0,5.0,3.0,40.0,45.0,40.0,10.0,10.0,10.0,40.0,50.0,30.0,12.0,0.0,2.0,1.297,1.355,1.987,1.937,2.032,2.245,3.959,2.356,2.233,1.93,2.141,1.318,1.275,1.614,,,,,,,,,,,,,,,2.433,1.671,1.382,1.469,1.275,3.094,1.687,1.326,2.138,1.674,1.651,1.48,1.631,1.011,1.3,1.602,3.559,1.782,1.428,5.672,,,,,,,,,,,,,,,,,,,,31.036,1.297,1.355,1.937,2.032,2.245,2.356,2.233,2.141,45.391,1.614,,,36.37,1.987,3.959,28.488,1.93,1.318,39.171,1.275,42.124,,,,,,,0.815,0.728,0.857,0.833,0.767,0.749,0.845,0.86,0.906,0.92,0.976,0.863,0.913,7.863,,,,,,,,,,,,,,,33.729,68.65,104.702,184.746,216.125,239.602,264.14,288.942,318.151,342.701,371.816,406.014,431.122,460.714,486.15,517.035,582.888,609.871,640.246,672.015,702.063,743.555,771.477,807.437,845.062,886.76,921.01,1054.797,1090.907,1122.267,0,0,0,0,0,1,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,100,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,1.977,1.963,8.512,17.402,1.35,8,M,+/+
A_Mouse Pairwise Discrimination Copy,Chamber 7 [Env. 23],2025-10-16 16:25:00,73,386.311,13,10,53.846,6,16,294.438,,,6.0,,,60.0,,,10.0,,,60.0,,,10.0,,,1.264,2.04,1.276,1.202,1.597,1.737,1.51,1.957,,,,,,,,,,,,,,,,,,,,,5.886,2.891,2.185,1.337,1.255,1.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.264,1.276,66.301,,,,,,,,,,,2.04,1.202,1.597,1.737,1.51,1.957,,,,,,,,,,1.629,1.005,1.759,1.097,0.965,1.055,1.421,1.343,,,,,,,,,,,,,,,,,,,,,36.656,70.019,96.523,121.745,150.446,174.056,214.73,239.043,268.701,294.438,323.794,348.681,381.433,,,,,,,,,,,,,,,,,,0,1,1,1,0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0,100,100,100,0,100,0.0,100.0,0.0,100.0,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,1.573,2.561,22.947,1.674,1.284,1,M,+/-
