Schedule name,Environment name,Schedule run date,Animal ID,End Summary - Condition (1),End Summary - Trials Completed (1),End Summary - Session Time (1),End Summary - Percentage Correct (1),End Summary - Left ITI touches (1),End Summary - Right ITI touches (1),End Summary - Left Blank Touches - Generic Counter (1),End Summary - Right Blank Touches - Generic Counter (1),End Summary - Top row touches - Generic Counter (1),Trial Analysis - Condition (1),Trial Analysis - Condition (2),Trial Analysis - Condition (3),Trial Analysis - Condition (4),Trial Analysis - Condition (5),Trial Analysis - Condition (6),Trial Analysis - Condition (7),Trial Analysis - Condition (8),Trial Analysis - Condition (9),Trial Analysis - Condition (10),Trial Analysis - Condition (11),Trial Analysis - Condition (12),Trial Analysis - Condition (13),Trial Analysis - Condition (14),Trial Analysis - Condition (15),Trial Analysis - Condition (16),Trial Analysis - Condition (17),Trial Analysis - Condition (18),Trial Analysis - Condition (19),Trial Analysis - Condition (20),Trial Analysis - Condition (21),Trial Analysis - Condition (22),Trial Analysis - Condition (23),Trial Analysis - Condition (24),Trial Analysis - Condition (25),Trial Analysis - Condition (26),Trial Analysis - Condition (27),Trial Analysis - Condition (28),Trial Analysis - Condition (29),Trial Analysis - Condition (30),Trial Analysis - Correct Position (1),Trial Analysis - Correct Position (2),Trial Analysis - Correct Position (3),Trial Analysis - Correct Position (4),Trial Analysis - Correct Position (5),Trial Analysis - Correct Position (6),Trial Analysis - Correct Position (7),Trial Analysis - Correct Position (8),Trial Analysis - Correct Position (9),Trial Analysis - Correct Position (10),Trial Analysis - Correct Position (11),Trial Analysis - Correct Position (12),Trial Analysis - Correct Position (13),Trial Analysis - Correct Position (14),Trial Analysis - Correct Position (15),Trial Analysis - Correct Position (16),Trial Analysis - Correct Position (17),Trial Analysis - Correct Position (18),Trial Analysis - Correct Position (19),Trial Analysis - Correct Position (20),Trial Analysis - Correct Position (21),Trial Analysis - Correct Position (22),Trial Analysis - Correct Position (23),Trial Analysis - Correct Position (24),Trial Analysis - Correct Position (25),Trial Analysis - Correct Position (26),Trial Analysis - Correct Position (27),Trial Analysis - Correct Position (28),Trial Analysis - Correct Position (29),Trial Analysis - Correct Position (30),Trial Analysis - No. Correct (1),Trial Analysis - No. Correct (2),Trial Analysis - No. Correct (3),Trial Analysis - No. Correct (4),Trial Analysis - No. Correct (5),Trial Analysis - No. Correct (6),Trial Analysis - No. Correct (7),Trial Analysis - No. Correct (8),Trial Analysis - No. Correct (9),Trial Analysis - No. Correct (10),Trial Analysis - No. Correct (11),Trial Analysis - No. Correct (12),Trial Analysis - No. Correct (13),Trial Analysis - No. Correct (14),Trial Analysis - No. Correct (15),Trial Analysis - No. Correct (16),Trial Analysis - No. Correct (17),Trial Analysis - No. Correct (18),Trial Analysis - No. Correct (19),Trial Analysis - No. Correct (20),Trial Analysis - No. Correct (21),Trial Analysis - No. Correct (22),Trial Analysis - No. Correct (23),Trial Analysis - No. Correct (24),Trial Analysis - No. Correct (25),Trial Analysis - No. Correct (26),Trial Analysis - No. Correct (27),Trial Analysis - No. Correct (28),Trial Analysis - No. Correct (29),Trial Analysis - No. Correct (30),Trial Analysis - Left ITI Touches (1),Trial Analysis - Left ITI Touches (2),Trial Analysis - Left ITI Touches (3),Trial Analysis - Left ITI Touches (4),Trial Analysis - Left ITI Touches (5),Trial Analysis - Left ITI Touches (6),Trial Analysis - Left ITI Touches (7),Trial Analysis - Left ITI Touches (8),Trial Analysis - Left ITI Touches (9),Trial Analysis - Left ITI Touches (10),Trial Analysis - Left ITI Touches (11),Trial Analysis - Left ITI Touches (12),Trial Analysis - Left ITI Touches (13),Trial Analysis - Left ITI Touches (14),Trial Analysis - Left ITI Touches (15),Trial Analysis - Left ITI Touches (16),Trial Analysis - Left ITI Touches (17),Trial Analysis - Left ITI Touches (18),Trial Analysis - Left ITI Touches (19),Trial Analysis - Left ITI Touches (20),Trial Analysis - Left ITI Touches (21),Trial Analysis - Left ITI Touches (22),Trial Analysis - Left ITI Touches (23),Trial Analysis - Left ITI Touches (24),Trial Analysis - Left ITI Touches (25),Trial Analysis - Left ITI Touches (26),Trial Analysis - Left ITI Touches (27),Trial Analysis - Left ITI Touches (28),Trial Analysis - Left ITI Touches (29),Trial Analysis - Left ITI Touches (30),Trial Analysis - Right ITI Touches (1),Trial Analysis - Right ITI Touches (2),Trial Analysis - Right ITI Touches (3),Trial Analysis - Right ITI Touches (4),Trial Analysis - Right ITI Touches (5),Trial Analysis - Right ITI Touches (6),Trial Analysis - Right ITI Touches (7),Trial Analysis - Right ITI Touches (8),Trial Analysis - Right ITI Touches (9),Trial Analysis - Right ITI Touches (10),Trial Analysis - Right ITI Touches (11),Trial Analysis - Right ITI Touches (12),Trial Analysis - Right ITI Touches (13),Trial Analysis - Right ITI Touches (14),Trial Analysis - Right ITI Touches (15),Trial Analysis - Right ITI Touches (16),Trial Analysis - Right ITI Touches (17),Trial Analysis - Right ITI Touches (18),Trial Analysis - Right ITI Touches (19),Trial Analysis - Right ITI Touches (20),Trial Analysis - Right ITI Touches (21),Trial Analysis - Right ITI Touches (22),Trial Analysis - Right ITI Touches (23),Trial Analysis - Right ITI Touches (24),Trial Analysis - Right ITI Touches (25),Trial Analysis - Right ITI Touches (26),Trial Analysis - Right ITI Touches (27),Trial Analysis - Right ITI Touches (28),Trial Analysis - Right ITI Touches (29),Trial Analysis - Right ITI Touches (30),Trial Analysis - Top row touches - Generic Counter (1),Trial Analysis - Top row touches - Generic Counter (2),Trial Analysis - Top row touches - Generic Counter (3),Trial Analysis - Top row touches - Generic Counter (4),Trial Analysis - Top row touches - Generic Counter (5),Trial Analysis - Top row touches - Generic Counter (6),Trial Analysis - Top row touches - Generic Counter (7),Trial Analysis - Top row touches - Generic Counter (8),Trial Analysis - Top row touches - Generic Counter (9),Trial Analysis - Top row touches - Generic Counter (10),Trial Analysis - Top row touches - Generic Counter (11),Trial Analysis - Top row touches - Generic Counter (12),Trial Analysis - Top row touches - Generic Counter (13),Trial Analysis - Top row touches - Generic Counter (14),Trial Analysis - Top row touches - Generic Counter (15),Trial Analysis - Top row touches - Generic Counter (16),Trial Analysis - Top row touches - Generic Counter (17),Trial Analysis - Top row touches - Generic Counter (18),Trial Analysis - Top row touches - Generic Counter (19),Trial Analysis - Top row touches - Generic Counter (20),Trial Analysis - Top row touches - Generic Counter (21),Trial Analysis - Top row touches - Generic Counter (22),Trial Analysis - Top row touches - Generic Counter (23),Trial Analysis - Top row touches - Generic Counter (24),Trial Analysis - Top row touches - Generic Counter (25),Trial Analysis - Top row touches - Generic Counter (26),Trial Analysis - Top row touches - Generic Counter (27),Trial Analysis - Top row touches - Generic Counter (28),Trial Analysis - Top row touches - Generic Counter (29),Trial Analysis - Top row touches - Generic Counter (30),Trial Analysis - Left Blank Touches - Generic Counter (1),Trial Analysis - Left Blank Touches - Generic Counter (2),Trial Analysis - Left Blank Touches - Generic Counter (3),Trial Analysis - Left Blank Touches - Generic Counter (4),Trial Analysis - Left Blank Touches - Generic Counter (5),Trial Analysis - Left Blank Touches - Generic Counter (6),Trial Analysis - Left Blank Touches - Generic Counter (7),Trial Analysis - Left Blank Touches - Generic Counter (8),Trial Analysis - Left Blank Touches - Generic Counter (9),Trial Analysis - Left Blank Touches - Generic Counter (10),Trial Analysis - Left Blank Touches - Generic Counter (11),Trial Analysis - Left Blank Touches - Generic Counter (12),Trial Analysis - Left Blank Touches - Generic Counter (13),Trial Analysis - Left Blank Touches - Generic Counter (14),Trial Analysis - Left Blank Touches - Generic Counter (15),Trial Analysis - Left Blank Touches - Generic Counter (16),Trial Analysis - Left Blank Touches - Generic Counter (17),Trial Analysis - Left Blank Touches - Generic Counter (18),Trial Analysis - Left Blank Touches - Generic Counter (19),Trial Analysis - Left Blank Touches - Generic Counter (20),Trial Analysis - Left Blank Touches - Generic Counter (21),Trial Analysis - Left Blank Touches - Generic Counter (22),Trial Analysis - Left Blank Touches - Generic Counter (23),Trial Analysis - Left Blank Touches - Generic Counter (24),Trial Analysis - Left Blank Touches - Generic Counter (25),Trial Analysis - Left Blank Touches - Generic Counter (26),Trial Analysis - Left Blank Touches - Generic Counter (27),Trial Analysis - Left Blank Touches - Generic Counter (28),Trial Analysis - Left Blank Touches - Generic Counter (29),Trial Analysis - Left Blank Touches - Generic Counter (30),Trial Analysis - Right Blank Touches - Generic Counter (1),Trial Analysis - Right Blank Touches - Generic Counter (2),Trial Analysis - Right Blank Touches - Generic Counter (3),Trial Analysis - Right Blank Touches - Generic Counter (4),Trial Analysis - Right Blank Touches - Generic Counter (5),Trial Analysis - Right Blank Touches - Generic Counter (6),Trial Analysis - Right Blank Touches - Generic Counter (7),Trial Analysis - Right Blank Touches - Generic Counter (8),Trial Analysis - Right Blank Touches - Generic Counter (9),Trial Analysis - Right Blank Touches - Generic Counter (10),Trial Analysis - Right Blank Touches - Generic Counter (11),Trial Analysis - Right Blank Touches - Generic Counter (12),Trial Analysis - Right Blank Touches - Generic Counter (13),Trial Analysis - Right Blank Touches - Generic Counter (14),Trial Analysis - Right Blank Touches - Generic Counter (15),Trial Analysis - Right Blank Touches - Generic Counter (16),Trial Analysis - Right Blank Touches - Generic Counter (17),Trial Analysis - Right Blank Touches - Generic Counter (18),Trial Analysis - Right Blank Touches - Generic Counter (19),Trial Analysis - Right Blank Touches - Generic Counter (20),Trial Analysis - Right Blank Touches - Generic Counter (21),Trial Analysis - Right Blank Touches - Generic Counter (22),Trial Analysis - Right Blank Touches - Generic Counter (23),Trial Analysis - Right Blank Touches - Generic Counter (24),Trial Analysis - Right Blank Touches - Generic Counter (25),Trial Analysis - Right Blank Touches - Generic Counter (26),Trial Analysis - Right Blank Touches - Generic Counter (27),Trial Analysis - Right Blank Touches - Generic Counter (28),Trial Analysis - Right Blank Touches - Generic Counter (29),Trial Analysis - Right Blank Touches - Generic Counter (30),Trial Analysis - Reward Collection Latency (1),Trial Analysis - Reward Collection Latency (2),Trial Analysis - Reward Collection Latency (3),Trial Analysis - Reward Collection Latency (4),Trial Analysis - Reward Collection Latency (5),Trial Analysis - Reward Collection Latency (6),Trial Analysis - Reward Collection Latency (7),Trial Analysis - Reward Collection Latency (8),Trial Analysis - Reward Collection Latency (9),Trial Analysis - Reward Collection Latency (10),Trial Analysis - Reward Collection Latency (11),Trial Analysis - Reward Collection Latency (12),Trial Analysis - Reward Collection Latency (13),Trial Analysis - Reward Collection Latency (14),Trial Analysis - Reward Collection Latency (15),Trial Analysis - Reward Collection Latency (16),Trial Analysis - Reward Collection Latency (17),Trial Analysis - Reward Collection Latency (18),Trial Analysis - Reward Collection Latency (19),Trial Analysis - Reward Collection Latency (20),Trial Analysis - Reward Collection Latency (21),Trial Analysis - Reward Collection Latency (22),Trial Analysis - Reward Collection Latency (23),Trial Analysis - Reward Collection Latency (24),Trial Analysis - Reward Collection Latency (25),Trial Analysis - Reward Collection Latency (26),Trial Analysis - Reward Collection Latency (27),Trial Analysis - Reward Collection Latency (28),Trial Analysis - Reward Collection Latency (29),Trial Analysis - Reward Collection Latency (30),Trial Analysis - Reward Collection Latency (31),Trial Analysis - Correct Image Response Latency (1),Trial Analysis - Correct Image Response Latency (2),Trial Analysis - Correct Image Response Latency (3),Trial Analysis - Correct Image Response Latency (4),Trial Analysis - Correct Image Response Latency (5),Trial Analysis - Correct Image Response Latency (6),Trial Analysis - Correct Image Response Latency (7),Trial Analysis - Correct Image Response Latency (8),Trial Analysis - Correct Image Response Latency (9),Trial Analysis - Correct Image Response Latency (10),Trial Analysis - Correct Image Response Latency (11),Trial Analysis - Correct Image Response Latency (12),Trial Analysis - Correct Image Response Latency (13),Trial Analysis - Correct Image Response Latency (14),Trial Analysis - Correct Image Response Latency (15),Trial Analysis - Correct Image Response Latency (16),Trial Analysis - Correct Image Response Latency (17),Trial Analysis - Correct Image Response Latency (18),Trial Analysis - Correct Image Response Latency (19),Trial Analysis - Correct Image Response Latency (20),Trial Analysis - Correct Image Response Latency (21),Trial Analysis - Correct Image Response Latency (22),Trial Analysis - Correct Image Response Latency (23),Trial Analysis - Correct Image Response Latency (24),Trial Analysis - Correct Image Response Latency (25),Trial Analysis - Correct Image Response Latency (26),Trial Analysis - Correct Image Response Latency (27),Trial Analysis - Correct Image Response Latency (28),Trial Analysis - Correct Image Response Latency (29),Trial Analysis - Correct Image Response Latency (30),Trial Analysis - Correct Image Response Latency (31),Trial Analysis - Incorrect Image Latency (1),Trial Analysis - Incorrect Image Latency (2),Trial Analysis - Incorrect Image Latency (3),Trial Analysis - Incorrect Image Latency (4),Trial Analysis - Incorrect Image Latency (5),Trial Analysis - Incorrect Image Latency (6),Trial Analysis - Incorrect Image Latency (7),Trial Analysis - Incorrect Image Latency (8),Trial Analysis - Incorrect Image Latency (9),Trial Analysis - Incorrect Image Latency (10),Trial Analysis - Incorrect Image Latency (11),Trial Analysis - Incorrect Image Latency (12),Trial Analysis - Incorrect Image Latency (13),Trial Analysis - Incorrect Image Latency (14),Trial Analysis - Incorrect Image Latency (15),Trial Analysis - Incorrect Image Latency (16),Trial Analysis - Incorrect Image Latency (17),Trial Analysis - Incorrect Image Latency (18),Trial Analysis - Incorrect Image Latency (19),Trial Analysis - Incorrect Image Latency (20),Trial Analysis - Incorrect Image Latency (21),Trial Analysis - Incorrect Image Latency (22),Trial Analysis - Incorrect Image Latency (23),Trial Analysis - Incorrect Image Latency (24),Trial Analysis - Incorrect Image Latency (25),Trial Analysis - Incorrect Image Latency (26),Trial Analysis - Incorrect Image Latency (27),Trial Analysis - Incorrect Image Latency (28),Trial Analysis - Incorrect Image Latency (29),Trial Analysis - Incorrect Image Latency (30),Trial Analysis - Incorrect Image Latency (31),Trial Analysis - Incorrect Image Latency (32),Trial Analysis - Incorrect Image Latency (33),Trial Analysis - Incorrect Image Latency (34),1 Trial Block - Condition (1),1 Trial Block - Condition (2),1 Trial Block - Condition (3),1 Trial Block - Condition (4),1 Trial Block - Condition (5),1 Trial Block - Condition (6),1 Trial Block - Condition (7),1 Trial Block - Condition (8),1 Trial Block - Condition (9),1 Trial Block - Condition (10),1 Trial Block - Condition (11),1 Trial Block - Condition (12),1 Trial Block - Condition (13),1 Trial Block - Condition (14),1 Trial Block - Condition (15),1 Trial Block - Condition (16),1 Trial Block - Condition (17),1 Trial Block - Condition (18),1 Trial Block - Condition (19),1 Trial Block - Condition (20),1 Trial Block - Condition (21),1 Trial Block - Condition (22),1 Trial Block - Condition (23),1 Trial Block - Condition (24),1 Trial Block - Condition (25),1 Trial Block - Condition (26),1 Trial Block - Condition (27),1 Trial Block - Condition (28),1 Trial Block - Condition (29),1 Trial Block - Condition (30),1 Trial Block - No. Correct (1),1 Trial Block - No. Correct (2),1 Trial Block - No. Correct (3),1 Trial Block - No. Correct (4),1 Trial Block - No. Correct (5),1 Trial Block - No. Correct (6),1 Trial Block - No. Correct (7),1 Trial Block - No. Correct (8),1 Trial Block - No. Correct (9),1 Trial Block - No. Correct (10),1 Trial Block - No. Correct (11),1 Trial Block - No. Correct (12),1 Trial Block - No. Correct (13),1 Trial Block - No. Correct (14),1 Trial Block - No. Correct (15),1 Trial Block - No. Correct (16),1 Trial Block - No. Correct (17),1 Trial Block - No. Correct (18),1 Trial Block - No. Correct (19),1 Trial Block - No. Correct (20),1 Trial Block - No. Correct (21),1 Trial Block - No. Correct (22),1 Trial Block - No. Correct (23),1 Trial Block - No. Correct (24),1 Trial Block - No. Correct (25),1 Trial Block - No. Correct (26),1 Trial Block - No. Correct (27),1 Trial Block - No. Correct (28),1 Trial Block - No. Correct (29),1 Trial Block - No. Correct (30),1 Trial Block - Percentage Correct (1),1 Trial Block - Percentage Correct (2),1 Trial Block - Percentage Correct (3),1 Trial Block - Percentage Correct (4),1 Trial Block - Percentage Correct (5),1 Trial Block - Percentage Correct (6),1 Trial Block - Percentage Correct (7),1 Trial Block - Percentage Correct (8),1 Trial Block - Percentage Correct (9),1 Trial Block - Percentage Correct (10),1 Trial Block - Percentage Correct (11),1 Trial Block - Percentage Correct (12),1 Trial Block - Percentage Correct (13),1 Trial Block - Percentage Correct (14),1 Trial Block - Percentage Correct (15),1 Trial Block - Percentage Correct (16),1 Trial Block - Percentage Correct (17),1 Trial Block - Percentage Correct (18),1 Trial Block - Percentage Correct (19),1 Trial Block - Percentage Correct (20),1 Trial Block - Percentage Correct (21),1 Trial Block - Percentage Correct (22),1 Trial Block - Percentage Correct (23),1 Trial Block - Percentage Correct (24),1 Trial Block - Percentage Correct (25),1 Trial Block - Percentage Correct (26),1 Trial Block - Percentage Correct (27),1 Trial Block - Percentage Correct (28),1 Trial Block - Percentage Correct (29),1 Trial Block - Percentage Correct (30),Trial Analysis - Reward Collection Latency mean,Trial Analysis - Correct Image Response Latency mean,Trial Analysis - Incorrect Image Latency mean,Max_Schedule_Time,Day,Sex,Genotype
A_Mouse LD Initial Touch Training v2,Chamber 8 [Env. 24],9/25/2025 17:54,101,734.401,30,734.401,0,5,6,5,9,24,31.49,50.373,68.826,97.829,121.981,135.504,167.132,185.751,209.033,226.463,252.463,271.083,286.791,307.143,322.803,338.67,361.085,399.487,440.108,462.776,501.275,517.679,537.842,579.241,593.586,616.309,632.573,663.603,705.308,734.4,8,7,9,11,7,10,12,12,8,10,11,10,10,9,10,7,7,7,9,8,12,9,11,12,8,8,11,12,9,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,3,0,0,0,1,1,0,2,3,1,0,0,1,1,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,31.49,50.373,68.826,97.829,121.981,135.504,167.132,185.751,209.033,226.463,252.463,271.083,286.791,307.143,322.803,338.67,361.085,399.487,440.108,462.776,501.275,517.679,537.842,579.241,593.586,616.309,632.573,663.603,705.308,734.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,0,100,-,-,-,1260,1,F,+/-
A_Mouse LD Must Touch Training v2,Chamber 8 [Env. 24],9/26/2025 16:57,101,788.885,30,788.885,0,19,23,12,26,41,28.48,82.549,103.598,123.002,146.699,194.125,218.496,254.067,270.71,283.015,304.599,345.331,368.428,411.446,432.19,447.114,467.892,490.2,599.167,613.668,625.951,642.989,658.498,679.935,695.349,709.697,724.527,741.893,776.051,788.884,10,9,7,7,9,11,8,9,12,12,12,8,12,10,7,11,8,8,12,10,8,9,11,9,7,11,11,10,7,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,0,0,0,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,1,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,1,5,0,2,0,1,7,1,2,1,0,0,1,2,6,0,1,2,1,0,2,3,0,1,0,3,1,2,1,2,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,2,0,2,0,0,0,0,0,0,1,0,0,0,0,4,1,3,1,0,0,0,1,0,0,3,0,1,0,1,0,2,2,0,0,4,0,2,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,28.48,82.549,103.598,123.002,146.699,194.125,218.496,254.067,270.71,283.015,304.599,345.331,368.428,411.446,432.19,447.114,467.892,490.2,599.167,613.668,625.951,642.989,658.498,679.935,695.349,709.697,724.527,741.893,776.051,788.884,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-,-,-,1620,2,F,+/-
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],9/27/2025 19:30,101,519.693,30,519.693,76.667,14,51,14,45,39,20.127,36.704,57.923,77.124,93.684,114.317,129.91,144.184,163.294,176.552,190.737,206.05,220.358,234.978,252.486,271.836,286.145,300.691,315.84,335.517,355.6,372.527,391.347,415.466,432.725,455.502,470.652,487.795,505.686,519.679,11,12,11,10,10,8,11,9,7,10,10,8,10,12,7,12,12,9,9,7,8,9,7,8,7,12,11,9,8,11,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,2,0,2,0,0,0,0,0,1,0,1,0,1,4,0,3,1,2,0,2,0,5,2,1,0,0,1,0,1,1,5,0,1,1,5,2,5,1,3,3,1,0,1,2,1,3,0,5,2,1,0,0,4,1,0,1,0,2,1,5,0,1,1,0,0,0,1,1,3,2,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,2,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,0,4,0,3,0,2,0,2,0,5,2,0,0,0,1,0,2,1,7,1,1,2,5,0,1,2,3,1,1.31,1.06,1.264,-,0.964,1.025,1.301,1.059,1.456,1.054,2.13,1.008,1.234,1.794,1.303,1.141,1.189,1.04,0.949,-,-,-,1.308,-,1.703,2.256,1.111,-,-,1.532,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,20.127,36.704,57.923,77.124,93.684,114.317,129.91,144.184,163.294,176.552,190.737,206.05,220.358,234.978,252.486,271.836,286.145,300.691,315.84,335.517,355.6,372.527,391.347,415.466,432.725,455.502,470.652,487.795,505.686,519.679,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,100,0,100,100,100,0,0,100,1.313,-,-,1620,3,F,+/-
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],9/29/2025 17:26,101,483.233,30,483.233,90,35,42,24,36,29,23.942,37.252,50.78,65.392,84.937,99.214,114.03,130.635,146.353,159.784,175.576,190.358,205.568,219.786,233.611,249.349,264.576,285.304,306.478,330.817,346.14,361.718,383.919,397.324,412.408,426.861,440.041,454.013,469.19,483.232,8,9,12,11,12,7,10,8,9,11,7,7,8,12,10,9,7,12,9,11,10,10,7,12,11,8,8,10,9,11,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,2,6,1,0,0,0,3,0,3,0,2,0,4,0,1,1,0,0,0,1,0,0,0,1,0,2,2,0,4,2,1,2,2,0,4,0,2,1,3,5,1,0,1,2,3,3,0,0,0,4,0,0,0,1,3,2,1,0,0,1,0,1,1,0,1,4,1,4,4,0,2,0,1,1,1,0,0,2,0,0,0,0,0,2,1,0,0,0,0,3,1,5,1,0,0,0,3,0,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,2,2,0,1,2,2,2,0,0,4,0,2,1,3,5,1,0,1,1,3,3,0,0,0,2,0,0,0,0,3,2,1,0,0,0,-,0.839,1.001,1.399,-,1.172,2.557,0.978,1.648,1.399,1.065,1.189,1.309,1.892,0.973,0.838,1.074,1.819,0.897,-,2.438,2.02,2.172,0.942,0.901,0.876,0.895,1.628,1.239,2.214,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,23.942,37.252,50.78,65.392,84.937,99.214,114.03,130.635,146.353,159.784,175.576,190.358,205.568,219.786,233.611,249.349,264.576,285.304,306.478,330.817,346.14,361.718,383.919,397.324,412.408,426.861,440.041,454.013,469.19,483.232,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,1.384,-,-,1620,4,F,+/-
A_Mouse LD Punish Incorrect Training v2,Chamber 8 [Env. 24],9/30/2025 15:36,101,507.972,30,507.972,90,13,19,13,19,45,28.783,43.409,59.996,75.765,90.857,104.689,119.714,139.652,152.896,167.275,182.03,195.575,214.902,229.036,241.618,259.271,274.153,289.788,305.049,324.231,337.76,365.84,379.961,399.279,414.845,431.479,448.274,469.587,489.261,507.972,9,11,9,8,10,11,11,12,10,11,7,8,12,9,7,10,8,7,8,9,10,12,8,7,12,7,11,12,9,10,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,0,3,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,3,2,1,3,0,1,0,0,0,0,1,1,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,4,4,0,3,3,0,1,3,3,2,3,2,1,4,3,0,2,0,0,2,4,0,0,0,0,0,1,0,3,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0,2,0,3,0,1,3,0,1,0,0,0,0,1,1,0,1,2,1,0,0,1,0,0,0,1,0,0,1.345,1.24,1.005,0.977,0.995,1.635,1.213,-,1,1.937,1.033,1.065,1.606,1.335,0.866,1.884,1.037,0.904,0.899,2.679,1.499,1.376,0.796,-,1.357,0.837,1.722,-,0.919,2.751,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,,,28.783,43.409,59.996,75.765,90.857,104.689,119.714,139.652,152.896,167.275,182.03,195.575,214.902,229.036,241.618,259.271,274.153,289.788,305.049,324.231,337.76,365.84,379.961,399.279,414.845,431.479,448.274,469.587,489.261,507.972,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,100,100,100,0,100,100,1.33,-,-,1620,5,F,+/-
